id,observed_on,latitude,longitude,place_county_name,place_state_name,place_country_name,scientific_name,common_name,taxon_family_name,taxon_subfamily_name,taxon_tribe_name,taxon_genus_name,taxon_species_name
3778439,2003-11-18,12.5472329318,99.4289505543,,,Thailand,Euploea radamanthus,Magpie Crow Butterfly,Nymphalidae,Danainae,Danaini,Euploea,Euploea radamanthus
3778440,2003-11-18,12.5379748651,99.4618034363,,,Thailand,Papilio iswara,Great Helen Swallowtail,Papilionidae,Papilioninae,Papilionini,Papilio,Papilio iswara
3778441,2003-11-18,12.5379748651,99.4618034363,,,Thailand,Megisba malaya,Malayan,Lycaenidae,Polyommatinae,Polyommatini,Megisba,Megisba malaya
3778442,2003-11-18,12.5379748651,99.4618034363,,,Thailand,Zemeros flegyas,Punchinello,Riodinidae,Nemeobiinae,Zemerini,Zemeros,Zemeros flegyas
3778443,2003-11-18,12.5379748651,99.4618034363,,,Thailand,Vindula erota,Cruiser,Nymphalidae,Heliconiinae,Vagrantini,Vindula,Vindula erota
3778444,2003-11-18,12.5379748651,99.4618034363,,,Thailand,Euploea mulciber,Striped Blue Crow Butterfly,Nymphalidae,Danainae,Danaini,Euploea,Euploea mulciber
3778609,2003-11-18,12.5381424915,99.4616317776,,,Thailand,Graphium sarpedon,Common Bluebottle,Papilionidae,Papilioninae,Leptocircini,Graphium,Graphium sarpedon
3869452,2016-08-04,39.572797,-79.235641,Garrett,Maryland,United States,Danaus plexippus,Monarch,Nymphalidae,Danainae,Danaini,Danaus,Danaus plexippus
3962351,2002-05-18,37.9199293047,-104.955757923,Pueblo,Colorado,United States,Amblyscirtes vialis,Common Roadside-Skipper,Hesperiidae,Hesperiinae,Moncini,Amblyscirtes,Amblyscirtes vialis
3962352,2002-05-18,37.9199293047,-104.955757923,Pueblo,Colorado,United States,Callophrys eryphon,Western Pine Elfin,Lycaenidae,Theclinae,Eumaeini,Callophrys,Callophrys eryphon
3962353,2002-05-18,37.9199293047,-104.955757923,Pueblo,Colorado,United States,Glaucopsyche lygdamus,Silvery Blue,Lycaenidae,Polyommatinae,Polyommatini,Glaucopsyche,Glaucopsyche lygdamus
3962441,2002-07-14,39.6541432185,-105.8788061142,Summit,Colorado,United States,Erebia epipsodea,Common Alpine,Nymphalidae,Satyrinae,Satyrini,Erebia,Erebia epipsodea
3962442,2002-07-14,39.6541432185,-105.8788061142,Summit,Colorado,United States,Erebia epipsodea,Common Alpine,Nymphalidae,Satyrinae,Satyrini,Erebia,Erebia epipsodea
3962443,2002-07-14,39.6541432185,-105.8788061142,Summit,Colorado,United States,Euphydryas anicia,Anicia Checkerspot,Nymphalidae,Nymphalinae,Melitaeini,Euphydryas,Euphydryas anicia
3962444,2002-07-14,39.6541432185,-105.8788061142,Summit,Colorado,United States,Boloria chariclea,Arctic Fritillary,Nymphalidae,Heliconiinae,Argynnini,Boloria,Boloria chariclea
3962445,2002-07-14,39.6541432185,-105.8788061142,Summit,Colorado,United States,Boloria chariclea,Arctic Fritillary,Nymphalidae,Heliconiinae,Argynnini,Boloria,Boloria chariclea
3962446,2002-07-14,39.6541432185,-105.8788061142,Summit,Colorado,United States,Parnassius smintheus,Rocky Mountain Parnassian,Papilionidae,Parnassiinae,Parnassiini,Parnassius,Parnassius smintheus
3962447,2002-07-14,39.6541432185,-105.8788061142,Summit,Colorado,United States,Lycaena cupreus,Lustrous Copper,Lycaenidae,Lycaeninae,Lycaenini,Lycaena,Lycaena cupreus
3962448,2002-07-14,39.6541432185,-105.8788061142,Summit,Colorado,United States,Erebia magdalena,Magdalena Alpine,Nymphalidae,Satyrinae,Satyrini,Erebia,Erebia magdalena
3962449,2002-07-14,39.6541432185,-105.8788061142,Summit,Colorado,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Heliconiinae,Argynnini,Speyeria,Speyeria mormonia
3962527,2002-07-14,39.6668958488,-105.2573061157,Jefferson,Colorado,United States,Speyeria aphrodite,Aphrodite Fritillary,Nymphalidae,Heliconiinae,Argynnini,Speyeria,Speyeria aphrodite
3962528,2002-07-14,39.6668958488,-105.2573061157,Jefferson,Colorado,United States,Piruna pirus,Russet Skipperling,Hesperiidae,Heteropterinae,,Piruna,Piruna pirus
3962529,2002-07-14,39.6668958488,-105.2573061157,Jefferson,Colorado,United States,Epargyreus clarus,Silver-spotted Skipper,Hesperiidae,Eudaminae,,Epargyreus,Epargyreus clarus
4002979,2016-08-30,37.73725,-89.118335,Williamson,Illinois,United States,Strymon melinus,Gray Hairstreak,Lycaenidae,Theclinae,Eumaeini,Strymon,Strymon melinus
4211131,2016-08-24,35.94574,-87.3201066667,Hickman,Tennessee,United States,Hermeuptychia sosybius,Carolina Satyr,Nymphalidae,Satyrinae,Satyrini,Hermeuptychia,Hermeuptychia sosybius
4211140,2016-08-24,35.8743983333,-87.030845,Williamson,Tennessee,United States,Hermeuptychia sosybius,Carolina Satyr,Nymphalidae,Satyrinae,Satyrini,Hermeuptychia,Hermeuptychia sosybius
4271295,2009-06-13,29.6144286,-94.5361142,Chambers,Texas,United States,Echinargus isola,Reakirt's Blue,Lycaenidae,Polyommatinae,Polyommatini,Echinargus,Echinargus isola
4488521,2016-11-02,37.5629917,-122.3255254,San Mateo,California,United States,Hylephila phyleus,Fiery Skipper,Hesperiidae,Hesperiinae,Hesperiini,Hylephila,Hylephila phyleus
4638260,2016-11-22,34.0642888333,-118.1689133333,Los Angeles,California,United States,Pieris rapae,Cabbage White,Pieridae,Pierinae,Pierini,Pieris,Pieris rapae
4794430,2000-05-21,48.08422,23.48233,,,Ukraine,Boloria eunomia,Bog Fritillary,Nymphalidae,Heliconiinae,Argynnini,Boloria,Boloria eunomia
4794448,2000-05-13,48.0814,23.47437,,,Ukraine,Boloria eunomia,Bog Fritillary,Nymphalidae,Heliconiinae,Argynnini,Boloria,Boloria eunomia
4794658,2000-05-21,48.08422,23.48233,,,Ukraine,Boloria eunomia,Bog Fritillary,Nymphalidae,Heliconiinae,Argynnini,Boloria,Boloria eunomia
4794693,2000-05-21,48.08422,23.48233,,,Ukraine,Boloria eunomia,Bog Fritillary,Nymphalidae,Heliconiinae,Argynnini,Boloria,Boloria eunomia
4798766,1997-06-15,48.9701,22.66478,,,Ukraine,Boloria euphrosyne,Pearl-bordered Fritillary,Nymphalidae,Heliconiinae,Argynnini,Boloria,Boloria euphrosyne
4834270,1997-06-02,48.06875,23.46157,,,Ukraine,Boloria selene,Silver-bordered Fritillary,Nymphalidae,Heliconiinae,Argynnini,Boloria,Boloria selene
4841602,2007-05-19,48.72933,22.43737,,,Ukraine,Boloria selene,Silver-bordered Fritillary,Nymphalidae,Heliconiinae,Argynnini,Boloria,Boloria selene
4841604,2009-05-11,49.42673,23.92122,Mykolavs'kyi,,Ukraine,Boloria selene,Silver-bordered Fritillary,Nymphalidae,Heliconiinae,Argynnini,Boloria,Boloria selene
4841605,2011-05-02,48.82814,22.68701,,,Ukraine,Boloria selene,Silver-bordered Fritillary,Nymphalidae,Heliconiinae,Argynnini,Boloria,Boloria selene
4841623,2005-06-23,48.372,22.66243,,,Ukraine,Boloria selene,Silver-bordered Fritillary,Nymphalidae,Heliconiinae,Argynnini,Boloria,Boloria selene
4849291,1997-06-09,48.372,22.66243,,,Ukraine,Brenthis daphne,Marbled Fritillary,Nymphalidae,Heliconiinae,Argynnini,Brenthis,Brenthis daphne
5142377,2017-02-19,23.4800349,87.3058119,,West Bengal,India,Tarucus callinara,Spotted Pierrot,Lycaenidae,Polyommatinae,Polyommatini,Tarucus,Tarucus callinara
5147938,2017-02-18,23.5204443,87.3119227,,West Bengal,India,Euchrysops cnejus,Gram Blue,Lycaenidae,Polyommatinae,Polyommatini,Euchrysops,Euchrysops cnejus
5148092,2017-02-18,23.5821152,87.1857273,,West Bengal,India,Zizula hylax,Tiny Grass Blue,Lycaenidae,Polyommatinae,Polyommatini,Zizula,Zizula hylax
5148150,2017-02-18,23.5821152,87.1857273,,West Bengal,India,Zizina otis,Lesser Grass Blue,Lycaenidae,Polyommatinae,Polyommatini,Zizina,Zizina otis
5203540,2017-03-01,25.5141368,88.3215014,,West Bengal,India,Euthalia nais,Baronet,Nymphalidae,Limenitidinae,Adoliadini,Euthalia,Euthalia nais
5244023,2016-12-23,21.040022,105.835333,Hà N?i,Ð?ng B?ng Sông H?ng,Vietnam,Junonia atlites,Grey Pansy,Nymphalidae,Nymphalinae,Junoniini,Junonia,Junonia atlites
5244066,2016-12-20,20.770018,107.020247,H?i Phòng,Ð?ng B?ng Sông H?ng,Vietnam,Rapala manea,Slate Flash,Lycaenidae,Theclinae,Deudorigini,Rapala,Rapala manea
5278251,2016-06-14,40.308788,-75.178391,Bucks,Pennsylvania,United States,Boloria bellona,Meadow Fritillary,Nymphalidae,Heliconiinae,Argynnini,Boloria,Boloria bellona
5288614,2016-06-14,40.308625,-75.178638,Bucks,Pennsylvania,United States,Pompeius verna,Little Glassywing,Hesperiidae,Hesperiinae,Hesperiini,Pompeius,Pompeius verna
5288670,2016-06-14,40.308715,-75.17852,Bucks,Pennsylvania,United States,Colias eurytheme,Orange Sulphur,Pieridae,Coliadinae,,Colias,Colias eurytheme
5304623,2016-11-12,25.081793,55.139197,,Dubay,United Arab Emirates,Chilades pandava,Plains Cupid,Lycaenidae,Polyommatinae,Polyommatini,Chilades,Chilades pandava
5304624,2016-11-12,25.081793,55.139197,,Dubay,United Arab Emirates,Chilades pandava,Plains Cupid,Lycaenidae,Polyommatinae,Polyommatini,Chilades,Chilades pandava
5304628,2016-11-12,25.082174,55.140691,,Dubay,United Arab Emirates,Chilades pandava,Plains Cupid,Lycaenidae,Polyommatinae,Polyommatini,Chilades,Chilades pandava
5304633,2016-11-12,25.081594,55.141291,,Dubay,United Arab Emirates,Chilades pandava,Plains Cupid,Lycaenidae,Polyommatinae,Polyommatini,Chilades,Chilades pandava
5322560,2017-01-20,-3.382455,36.789093,Arumeru,,Tanzania,Azanus mirza,Pale Babul Blue,Lycaenidae,Polyommatinae,Polyommatini,Azanus,Azanus mirza
5374427,2016-11-18,25.079119,55.138019,,Dubay,United Arab Emirates,Chilades pandava,Plains Cupid,Lycaenidae,Polyommatinae,Polyommatini,Chilades,Chilades pandava
5374771,2016-11-18,25.078897,55.137886,,Dubay,United Arab Emirates,Chilades pandava,Plains Cupid,Lycaenidae,Polyommatinae,Polyommatini,Chilades,Chilades pandava
5374772,2016-11-18,25.082122,55.140944,,Dubay,United Arab Emirates,Chilades pandava,Plains Cupid,Lycaenidae,Polyommatinae,Polyommatini,Chilades,Chilades pandava
5381101,2016-11-19,25.36363,55.46407,,Sharjah,United Arab Emirates,Brephidium exilis,Western Pygmy-Blue,Lycaenidae,Polyommatinae,Polyommatini,Brephidium,Brephidium exilis
5386633,2016-12-20,20.79613,106.989622,H?i Phòng,Ð?ng B?ng Sông H?ng,Vietnam,Mycalesis perseus,Dingy Bushbrown,Nymphalidae,Satyrinae,Elymniini,Mycalesis,Mycalesis perseus
5387200,2016-12-21,20.854872,106.980839,H?i Phòng,Ð?ng B?ng Sông H?ng,Vietnam,Lamproptera curius,White Dragontail Butterfly,Papilionidae,Papilioninae,Leptocircini,Lamproptera,Lamproptera curius
5387208,2017-03-18,20.326325,105.619405,Ninh Bình old,Ð?ng B?ng Sông H?ng,Vietnam,Lamproptera curius,White Dragontail Butterfly,Papilionidae,Papilioninae,Leptocircini,Lamproptera,Lamproptera curius
5395717,2000-07-03,48.06875,23.46157,,,Ukraine,Brenthis ino,Lesser Marbled Fritillary,Nymphalidae,Heliconiinae,Argynnini,Brenthis,Brenthis ino
5397437,2016-12-15,1.311507,103.926807,,,Singapore,Pseudozizeeria maha,Pale Grass Blue,Lycaenidae,Polyommatinae,Polyommatini,Pseudozizeeria,Pseudozizeeria maha
5407146,2016-07-05,48.839076,22.71509,,,Ukraine,Brenthis ino,Lesser Marbled Fritillary,Nymphalidae,Heliconiinae,Argynnini,Brenthis,Brenthis ino
5407598,1997-07-29,48.98203,22.64883,,,Ukraine,Argynnis adippe,High Brown Fritillary,Nymphalidae,Heliconiinae,Argynnini,Argynnis,Argynnis adippe
5407728,2016-08-18,48.74072,22.39808,,,Ukraine,Argynnis adippe,High Brown Fritillary,Nymphalidae,Heliconiinae,Argynnini,Argynnis,Argynnis adippe
5415938,1997-07-23,48.50868,22.51937,,,Ukraine,Argynnis laodice,Pallas's Fritillary,Nymphalidae,Heliconiinae,Argynnini,Argynnis,Argynnis laodice
5416170,2016-12-20,20.801565,106.988478,H?i Phòng,Ð?ng B?ng Sông H?ng,Vietnam,Mycalesis perseus,Dingy Bushbrown,Nymphalidae,Satyrinae,Elymniini,Mycalesis,Mycalesis perseus
5416221,2016-12-20,20.795448,106.991553,H?i Phòng,Ð?ng B?ng Sông H?ng,Vietnam,Eurema sari,Chocolate Grass Yellow,Pieridae,Coliadinae,,Eurema,Eurema sari
5416456,2016-12-20,20.770089,107.020118,H?i Phòng,Ð?ng B?ng Sông H?ng,Vietnam,Eurema sari,Chocolate Grass Yellow,Pieridae,Coliadinae,,Eurema,Eurema sari
5424938,2013-06-15,40.674568,-74.314892,Union,New Jersey,United States,Satyrium calanus,Banded Hairstreak,Lycaenidae,Theclinae,Eumaeini,Satyrium,Satyrium calanus
5424942,2014-07-05,40.7266,-74.703276,Morris,New Jersey,United States,Speyeria cybele,Great Spangled Fritillary,Nymphalidae,Heliconiinae,Argynnini,Speyeria,Speyeria cybele
5424943,2011-05-28,40.630141,-74.617166,Somerset,New Jersey,United States,Celastrina neglecta,Summer Azure,Lycaenidae,Polyommatinae,Polyommatini,Celastrina,Celastrina neglecta
5424944,2006-09-17,38.958055,-77.050166,District of Columbia,District of Columbia,United States,Danaus plexippus,Monarch,Nymphalidae,Danainae,Danaini,Danaus,Danaus plexippus
5424948,2014-07-12,40.702072,-74.69937,Somerset,New Jersey,United States,Megisto cymela,Little Wood Satyr,Nymphalidae,Satyrinae,Satyrini,Megisto,Megisto cymela
5424949,2010-09-28,40.500873,-74.423317,Middlesex,New Jersey,United States,Pieris rapae,Cabbage White,Pieridae,Pierinae,Pierini,Pieris,Pieris rapae
5424967,2013-06-15,40.674568,-74.314892,Union,New Jersey,United States,Satyrium calanus,Banded Hairstreak,Lycaenidae,Theclinae,Eumaeini,Satyrium,Satyrium calanus
5424968,2011-09-26,40.500873,-74.423317,Middlesex,New Jersey,United States,Danaus plexippus,Monarch,Nymphalidae,Danainae,Danaini,Danaus,Danaus plexippus
5424969,2011-10-07,40.489896,-74.419949,Middlesex,New Jersey,United States,Junonia coenia,Common Buckeye,Nymphalidae,Nymphalinae,Junoniini,Junonia,Junonia coenia
5424971,2011-07-24,40.500873,-74.423317,Middlesex,New Jersey,United States,Calycopis cecrops,Red-banded Hairstreak,Lycaenidae,Theclinae,Eumaeini,Calycopis,Calycopis cecrops
5424973,2013-08-24,40.47461,-74.526554,Somerset,New Jersey,United States,Asterocampa celtis,Hackberry Emperor,Nymphalidae,Apaturinae,,Asterocampa,Asterocampa celtis
5424980,2013-07-27,40.43511,-74.585967,Somerset,New Jersey,United States,Cupido comyntas,Eastern Tailed-Blue,Lycaenidae,Polyommatinae,Polyommatini,Cupido,Cupido comyntas
5424986,2010-09-23,38.93496,-74.959416,Cape May,New Jersey,United States,Junonia coenia,Common Buckeye,Nymphalidae,Nymphalinae,Junoniini,Junonia,Junonia coenia
5424987,2013-06-17,40.490365,-74.423984,Middlesex,New Jersey,United States,Cupido comyntas,Eastern Tailed-Blue,Lycaenidae,Polyommatinae,Polyommatini,Cupido,Cupido comyntas
5424988,2011-10-07,40.489896,-74.419949,Middlesex,New Jersey,United States,Junonia coenia,Common Buckeye,Nymphalidae,Nymphalinae,Junoniini,Junonia,Junonia coenia
5425045,2013-08-24,40.47461,-74.526554,Somerset,New Jersey,United States,Phyciodes tharos,Pearl Crescent,Nymphalidae,Nymphalinae,Melitaeini,Phyciodes,Phyciodes tharos
5425047,2013-07-21,40.47377,-74.527902,Somerset,New Jersey,United States,Callophrys gryneus gryneus,Olive Hairstreak,Lycaenidae,Theclinae,Eumaeini,Callophrys,Callophrys gryneus
5425050,2011-09-03,40.677969,-74.755096,Hunterdon,New Jersey,United States,Cupido comyntas,Eastern Tailed-Blue,Lycaenidae,Polyommatinae,Polyommatini,Cupido,Cupido comyntas
5425073,2014-06-28,41.014215,-74.584529,Morris,New Jersey,United States,Limenitis arthemis astyanax,Red-spotted Purple,Nymphalidae,Limenitidinae,Limenitidini,Limenitis,Limenitis arthemis
5425075,2010-08-07,40.702072,-74.69937,Somerset,New Jersey,United States,Danaus plexippus,Monarch,Nymphalidae,Danainae,Danaini,Danaus,Danaus plexippus
5425078,2013-08-24,40.47461,-74.526554,Somerset,New Jersey,United States,Limenitis arthemis astyanax,Red-spotted Purple,Nymphalidae,Limenitidinae,Limenitidini,Limenitis,Limenitis arthemis
5425081,2011-10-09,40.500873,-74.423317,Middlesex,New Jersey,United States,Danaus plexippus,Monarch,Nymphalidae,Danainae,Danaini,Danaus,Danaus plexippus
5425086,2012-08-01,40.500873,-74.423317,Middlesex,New Jersey,United States,Celastrina neglecta,Summer Azure,Lycaenidae,Polyommatinae,Polyommatini,Celastrina,Celastrina neglecta
5425090,2012-08-01,40.500873,-74.423317,Middlesex,New Jersey,United States,Celastrina neglecta,Summer Azure,Lycaenidae,Polyommatinae,Polyommatini,Celastrina,Celastrina neglecta
5425118,2014-08-16,40.522705,-74.442061,Middlesex,New Jersey,United States,Limenitis arthemis astyanax,Red-spotted Purple,Nymphalidae,Limenitidinae,Limenitidini,Limenitis,Limenitis arthemis
5425122,2014-07-12,40.702072,-74.69937,Somerset,New Jersey,United States,Cercyonis pegala,Common Wood-Nymph,Nymphalidae,Satyrinae,Satyrini,Cercyonis,Cercyonis pegala
5425123,2010-09-22,38.93496,-74.959416,Cape May,New Jersey,United States,Strymon melinus,Gray Hairstreak,Lycaenidae,Theclinae,Eumaeini,Strymon,Strymon melinus
5425124,2014-07-12,40.702072,-74.69937,Somerset,New Jersey,United States,Speyeria cybele,Great Spangled Fritillary,Nymphalidae,Heliconiinae,Argynnini,Speyeria,Speyeria cybele
5425207,2014-09-27,40.544398,-74.623986,Somerset,New Jersey,United States,Vanessa atalanta,Red Admiral,Nymphalidae,Nymphalinae,Nymphalini,Vanessa,Vanessa atalanta
5425210,2011-10-06,40.490279,-74.432845,Middlesex,New Jersey,United States,Phyciodes tharos,Pearl Crescent,Nymphalidae,Nymphalinae,Melitaeini,Phyciodes,Phyciodes tharos
5425213,2013-07-22,40.49014,-74.429486,Middlesex,New Jersey,United States,Cupido comyntas,Eastern Tailed-Blue,Lycaenidae,Polyommatinae,Polyommatini,Cupido,Cupido comyntas
5425216,2010-08-11,40.489427,-74.424859,Middlesex,New Jersey,United States,Vanessa atalanta,Red Admiral,Nymphalidae,Nymphalinae,Nymphalini,Vanessa,Vanessa atalanta
5425220,2011-08-06,40.744842,-74.54922,Morris,New Jersey,United States,Lethe appalachia,Appalachian Brown,Nymphalidae,Satyrinae,Elymniini,Lethe,Lethe appalachia
5425221,2010-09-11,40.439663,-74.275474,Middlesex,New Jersey,United States,Polygonia interrogationis,Question Mark,Nymphalidae,Nymphalinae,Nymphalini,Polygonia,Polygonia interrogationis
5425222,2014-06-14,40.436142,-74.609134,Somerset,New Jersey,United States,Polygonia comma,Eastern Comma,Nymphalidae,Nymphalinae,Nymphalini,Polygonia,Polygonia comma
5425228,2012-07-21,40.746013,-74.550358,Somerset,New Jersey,United States,Papilio glaucus,Eastern Tiger Swallowtail,Papilionidae,Papilioninae,Papilionini,Papilio,Papilio glaucus
5425229,2012-08-01,40.500873,-74.423317,Middlesex,New Jersey,United States,Celastrina neglecta,Summer Azure,Lycaenidae,Polyommatinae,Polyommatini,Celastrina,Celastrina neglecta
5425231,2014-08-16,40.515275,-74.440194,Middlesex,New Jersey,United States,Calycopis cecrops,Red-banded Hairstreak,Lycaenidae,Theclinae,Eumaeini,Calycopis,Calycopis cecrops
5425446,2014-07-05,40.7266,-74.703276,Morris,New Jersey,United States,Megisto cymela,Little Wood Satyr,Nymphalidae,Satyrinae,Satyrini,Megisto,Megisto cymela
5425447,2014-08-09,40.542072,-74.621543,Somerset,New Jersey,United States,Danaus plexippus,Monarch,Nymphalidae,Danainae,Danaini,Danaus,Danaus plexippus
5425448,2013-06-17,40.495938,-74.424318,Middlesex,New Jersey,United States,Celastrina neglecta,Summer Azure,Lycaenidae,Polyommatinae,Polyommatini,Celastrina,Celastrina neglecta
5425449,2011-07-02,40.746013,-74.550358,Somerset,New Jersey,United States,Speyeria cybele,Great Spangled Fritillary,Nymphalidae,Heliconiinae,Argynnini,Speyeria,Speyeria cybele
5425451,2012-06-02,40.365994,-74.614527,Middlesex,New Jersey,United States,Megisto cymela,Little Wood Satyr,Nymphalidae,Satyrinae,Satyrini,Megisto,Megisto cymela
5425452,2012-06-23,40.471126,-74.523117,Somerset,New Jersey,United States,Lycaena phlaeas,American Copper,Lycaenidae,Lycaeninae,Lycaenini,Lycaena,Lycaena phlaeas
5425454,2014-06-28,41.014215,-74.584529,Morris,New Jersey,United States,Lethe anthedon,Northern Pearly-eye,Nymphalidae,Satyrinae,Elymniini,Lethe,Lethe anthedon
5425455,2013-07-22,40.49014,-74.429486,Middlesex,New Jersey,United States,Colias eurytheme,Orange Sulphur,Pieridae,Coliadinae,,Colias,Colias eurytheme
5425457,2012-04-14,40.435858,-74.60663,Somerset,New Jersey,United States,Cupido comyntas,Eastern Tailed-Blue,Lycaenidae,Polyommatinae,Polyommatini,Cupido,Cupido comyntas
5425458,2010-09-11,40.439663,-74.275474,Middlesex,New Jersey,United States,Limenitis arthemis astyanax,Red-spotted Purple,Nymphalidae,Limenitidinae,Limenitidini,Limenitis,Limenitis arthemis
5425459,2010-09-21,40.500873,-74.423317,Middlesex,New Jersey,United States,Pieris rapae,Cabbage White,Pieridae,Pierinae,Pierini,Pieris,Pieris rapae
5425460,2011-09-26,40.500873,-74.423317,Middlesex,New Jersey,United States,Danaus plexippus,Monarch,Nymphalidae,Danainae,Danaini,Danaus,Danaus plexippus
5425461,2014-06-21,40.382782,-74.429841,Middlesex,New Jersey,United States,Nymphalis antiopa,Mourning Cloak,Nymphalidae,Nymphalinae,Nymphalini,Nymphalis,Nymphalis antiopa
5425462,2011-09-26,40.500873,-74.423317,Middlesex,New Jersey,United States,Danaus plexippus,Monarch,Nymphalidae,Danainae,Danaini,Danaus,Danaus plexippus
5425471,2011-05-31,40.500873,-74.423317,Middlesex,New Jersey,United States,Vanessa atalanta,Red Admiral,Nymphalidae,Nymphalinae,Nymphalini,Vanessa,Vanessa atalanta
5425472,2012-04-14,40.435858,-74.60663,Somerset,New Jersey,United States,Cupido comyntas,Eastern Tailed-Blue,Lycaenidae,Polyommatinae,Polyommatini,Cupido,Cupido comyntas
5425477,2010-09-11,40.439663,-74.275474,Middlesex,New Jersey,United States,Junonia coenia,Common Buckeye,Nymphalidae,Nymphalinae,Junoniini,Junonia,Junonia coenia
5425526,2013-08-24,40.47461,-74.526554,Somerset,New Jersey,United States,Phyciodes tharos,Pearl Crescent,Nymphalidae,Nymphalinae,Melitaeini,Phyciodes,Phyciodes tharos
5425536,2012-07-21,40.746013,-74.550358,Somerset,New Jersey,United States,Papilio glaucus,Eastern Tiger Swallowtail,Papilionidae,Papilioninae,Papilionini,Papilio,Papilio glaucus
5425539,2011-09-27,40.500873,-74.423317,Middlesex,New Jersey,United States,Danaus plexippus,Monarch,Nymphalidae,Danainae,Danaini,Danaus,Danaus plexippus
5425542,2011-10-07,40.489896,-74.419949,Middlesex,New Jersey,United States,Junonia coenia,Common Buckeye,Nymphalidae,Nymphalinae,Junoniini,Junonia,Junonia coenia
5425544,2010-09-13,40.500873,-74.423317,Middlesex,New Jersey,United States,Danaus plexippus,Monarch,Nymphalidae,Danainae,Danaini,Danaus,Danaus plexippus
5425552,2012-08-11,40.409297,-74.986174,Hunterdon,New Jersey,United States,Pieris rapae,Cabbage White,Pieridae,Pierinae,Pierini,Pieris,Pieris rapae
5425755,2011-06-18,40.473142,-74.526808,Somerset,New Jersey,United States,Cupido comyntas,Eastern Tailed-Blue,Lycaenidae,Polyommatinae,Polyommatini,Cupido,Cupido comyntas
